"VARIABLE1_LABEL","VARIABLE2_LABEL","EFFECT","EFFECT_L95","EFFECT_U95","N","P","P_FDR"
"atc_n06da04","atc_r03al01",1.13419374276865,0.651956424089253,1.97313102318546,1252,0.656,0.763530852567122
"atc_n06da04","atc_j01ca04",1.24275167818933,0.799205640154451,1.93245850134882,1791,0.335,0.466752184945024
"atc_n06da04","atc_c09da01",1.21928821716969,0.787223064956193,1.88849110589966,7524,0.374,0.50847537826685
"atc_n06da04","atc_a07aa02",1.88867855941405,0.760104016973803,4.69291915465995,141,0.171,0.275540267362243
"atc_n06da04","atc_r03dc03",0.555399131929101,0.368926779864403,0.836123080739693,5253,0.00484,0.0138421759259259
"atc_n06da04","atc_n06ca01",0.455307654040855,0.0638419305789926,3.24716151200479,1324,0.432,0.566448394799682
"atc_n06da04","atc_g04cb02",0.551198226138877,0.365505272132516,0.831231469592848,4950,0.00449,0.0129839555295494
"atc_n06da04","atc_m01ae01",1.91981094285949,1.44898813263936,2.54361921488585,8959,5.54e-06,3.04207555555556e-05
"atc_n06da04","atc_c07fb02",1.81549610824572,0.893324760051604,3.68961688564969,2833,0.0993,0.176398490294752
"atc_n06da04","atc_r03ba01",2.80381215312305,1.78593858861192,4.40181014068944,3193,7.46e-06,3.98135205183585e-05
"atc_n06da04","atc_n06dx01",0.241080873083216,0.215905161019472,0.269192209635618,90138,5.21e-141,1.0299128e-138
"atc_n06da04","atc_r01ad09",1.30110625181001,0.691659997037843,2.44755730524988,3893,0.414,0.549553585817889
"atc_n06da04","atc_g03fa01",0.0047168865307577,5.45087326039691e-18,4081734702160.98,931,0.76,0.839687010954617
"atc_n06da04","atc_a10ba02",1.08605364609813,0.924575949084051,1.27573351153201,42239,0.315,0.443765678449259
"atc_n06dx01","atc_a10ad05",0.576282962514044,0.449719527746934,0.738464826172375,7638,1.32e-05,6.68385245901639e-05
"atc_n06dx01","atc_j01ca08",0.465103696957797,0.394090663893961,0.548912899347487,28917,1.36e-19,2.39185765124555e-18
"atc_n06dx01","atc_n02ax02",1.07809271305101,0.846931409200209,1.37234714087565,5496,0.541,0.669577260205359
"atc_n06dx01","atc_l02bb03",0.71128291460125,0.524684411909303,0.964243215769678,3880,0.0282,0.062805047318612
"atc_n06dx01","atc_h02ab07",0.77661208078359,0.600933680315781,1.00364872826247,5207,0.0533,0.105532291666667
"atc_n06dx01","atc_m01ax05",1.83549794057086,1.26434400422499,2.66466458383296,7874,0.00141,0.00474351259360109
"atc_a12ba01","atc_m01ax05",1.10467886905378,0.703816587114482,1.73385428260083,14723,0.665,0.771100422336931
"atc_n06dx01","atc_a04aa02",0.420807167360999,0.0558500767783475,3.17060749630051,22,0.401,0.536185606060606
"atc_n06dx01","atc_a10bb01",2.77087971859652,1.6165808101306,4.74939103991299,2680,0.00021,0.000862693266832918
"atc_n06dx01","atc_c08ca02",1.47221560532195,1.21521637116688,1.78356615330344,22785,7.77e-05,0.000348767847411444
"atc_n06dx01","atc_g04ca02",0.818364361863748,0.731945817849573,0.914986071969467,47598,0.000431,0.0016588800623053
"atc_n06dx01","atc_c10aa01",0.792857946593306,0.737184903911461,0.852735480800965,209701,4.14e-10,3.74723076923077e-09
"atc_n06da04","atc_a12ba01",0.710533443393477,0.569235657874158,0.886904689115946,10892,0.00252,0.00786723941882502
"atc_a12ba01","atc_a10ad05",0.615451958977331,0.461847716026732,0.820142875378234,8903,0.000922,0.00325698641887062
"atc_n06dx01","atc_c10aa02",2.44109150311799,1.85595086148142,3.21071416828269,9491,1.74e-10,1.6224679245283e-09
"atc_a12ba01","atc_c08ca02",1.0801324146831,0.873655240875895,1.33540781152926,42206,0.476,0.608954698420916
"atc_a12ba01","atc_c10aa01",1.30479467958313,1.18994975554488,1.43072356453307,153557,1.52e-08,1.16102627511592e-07
"atc_a12ba01","atc_a04aa02",0.61457475486255,0.146735098182916,2.57404079863381,53,0.505,0.637799642218247
"atc_a12ba01","atc_h02ab07",0.620101518230973,0.466622774699268,0.824061562704862,8841,0.000989,0.00347627169274538
"atc_a12ba01","atc_l02bb03",0.972211031123984,0.620016972768674,1.52446518491004,2103,0.902,0.938459789473684
"atc_a12ba01","atc_a10bb01",0.740383840598241,0.380775580596881,1.43960973169479,10870,0.376,0.510211971444261
"atc_a12ba01","atc_j01ca08",0.69316374227801,0.551164575040077,0.871746834552854,15971,0.00173,0.00568083720930233
"atc_a12ba01","atc_n02ax02",0.702476133137343,0.559443015067077,0.88207861093489,16615,0.00236,0.0074572378516624
"atc_a12ba01","atc_g04ca02",1.21940719724547,1.03776228676094,1.43284635765202,24671,0.0159,0.0384619676945668
"atc_n06da04","atc_n06ax11",0.404647216114484,0.342735878540182,0.477742132532545,32962,1.28e-26,3.08573658536585e-25
"atc_a12ba01","atc_c10aa02",1.10582897236254,0.748601818957174,1.63352223458377,15393,0.613,0.730515071135761
"atc_n06ax11","atc_m01ax05",0.919709592436008,0.608251507460996,1.3906512750781,19962,0.692,0.791635185185185
"atc_n06ax11","atc_c08ca02",1.17007580131157,0.921768007941383,1.48527326726441,28351,0.197,0.308679137603044
"atc_n06ax11","atc_h02ab07",0.73469934946421,0.545576507819732,0.989381189194251,6394,0.0423,0.0872117647058823
"atc_n06ax11","atc_c10aa01",0.885987747231461,0.809639136706808,0.969535997774449,194128,0.00847,0.0221944538706257
"atc_n06ax11","atc_a10ad05",0.514621203539083,0.367399133963267,0.720837254772878,6971,0.000112,0.000485104294478528
"atc_n06ax11","atc_c10aa02",2.14970316212143,1.54646784989462,2.98824426615127,11248,5.25e-06,2.895703125e-05
"atc_n06da04","atc_c03da01",0.778900697682558,0.607830170844326,0.998118102639819,6082,0.0483,0.097787218353134
"atc_n06ax11","atc_l02bb03",0.725803125339188,0.476835359885408,1.10476323920007,3034,0.135,0.227083049693669
"atc_n06ax11","atc_a04aa02",0.510578176869537,0.183234681458128,1.42271142461091,120,0.199,0.310827433628319
"atc_n06ax11","atc_a10bb01",2.19865812510462,1.20172221619798,4.02264141074361,4338,0.0106,0.0268917864476386
"atc_n06ax11","atc_j01ca08",0.611567125955567,0.503258922037182,0.743184736865765,24524,7.64e-07,4.79148223350254e-06
"atc_n06ax11","atc_n02ax02",0.447235060078831,0.355984937336373,0.561875455912102,23586,4.8e-12,5.2021052631579e-11
"atc_n06ax11","atc_g04ca02",0.860289199161906,0.752372469301476,0.98368499166611,48945,0.0278,0.0620540198735321
"atc_n06da04","atc_n06da02",0.283485521489041,0.151976156842669,0.528793743462729,2693,7.4e-05,0.000333675182481752
"atc_n06da04","atc_n05ax08",0.34133139052893,0.296322547766946,0.393176688842607,35778,3.36e-50,1.71186804123711e-48
"atc_n06da04","atc_b01aa03",0.745160619585853,0.661939145036936,0.838845010368119,59291,1.13e-06,6.93721739130435e-06
"atc_n06da04","atc_a12ax",0.535326454274574,0.481536860202128,0.595124561234827,92583,6.15e-31,1.84201818181818e-29
"atc_n06da04","atc_c07ab07",0.791119960866594,0.712506487849827,0.878407148783008,90179,1.14e-05,5.85034267912773e-05
"atc_n06da04","atc_g03ca03",1.89865528245454,1.45499533404151,2.47759686732416,20609,2.34e-06,1.36693617021277e-05
"atc_n06da04","atc_c03ea01",1.7059174666438,1.29867613985067,2.24086230100063,18726,0.000124,0.000532413553431798
"atc_n06da04","atc_l02ae02",0.813300011043034,0.575076322874321,1.15020716668795,3368,0.243,0.362921124206709
"atc_n06da04","atc_j01ma02",0.538684260082542,0.343828385671343,0.843969678344279,2340,0.00692,0.0186673799126638
"atc_n06da04","atc_a02bc01",0.584358432798615,0.465236927371746,0.733980382666398,10377,3.86e-06,2.18262242562929e-05
"atc_n06da04","atc_c09aa05",0.731944268269886,0.633945717264071,0.84509193336813,39849,2.09e-05,0.000103081636726547
"atc_n06da04","atc_c03ca01",0.585960475339238,0.532480559193467,0.644811670082092,78081,6.94e-28,1.75884512820513e-26
"atc_n06da04","atc_a06ad11",0.476412835589555,0.403234046295389,0.562872088802278,18906,2.93e-18,4.73204575163399e-17
"atc_n06da04","atc_n02ab03",0.311773432534463,0.246353465914098,0.394565884728471,2733,3.03e-22,6.13699180327869e-21
"atc_n06da04","atc_j01ma12",0.596335215603146,0.333445081009725,1.06648953492308,686,0.0813,0.149863707571802
"atc_n06da04","atc_a03fa01",0.840172076337531,0.584039616296061,1.20863225397965,1046,0.348,0.48079843444227
"atc_n06da04","atc_h02ab06",0.735643842394474,0.600524349866079,0.901165561352493,9968,0.00303,0.00922628465804067
"atc_n06da04","atc_n02be01",0.404752041300861,0.365577621546607,0.448124297773321,85696,6.38e-68,4.77726666666667e-66
"atc_n06da04","atc_j01db01",0.765877025149278,0.594534169305564,0.986600346850776,7620,0.039,0.0818420382165605
"atc_n06da04","atc_a02bc02",0.547450793967305,0.476294267314547,0.629237831278595,29687,2.24e-17,3.36476595744681e-16
"atc_n06da04","atc_c10aa05",1.44364589937556,1.12757953369445,1.84830729940209,20160,0.00359,0.0106878192771084
"atc_n06da04","atc_c01aa05",0.987477239655876,0.847427918090269,1.15067167132735,24136,0.872,0.919638070849338
"atc_n06da04","atc_b03xa02",0.42845675326315,0.136121862000779,1.34860915593228,195,0.147,0.2424004004004
"atc_n06da04","atc_r03al02",0.659398235629946,0.291491747847488,1.49165812192866,344,0.317,0.445947623114147
"atc_n06da04","atc_a10ae05",0.555203945482116,0.38567537889904,0.799250971007929,3915,0.00155,0.00516527309507755
"atc_n06da04","atc_n03ax16",0.58332355732492,0.446217150302703,0.762557809128069,8672,8.05e-05,0.000358406306306306
"atc_n06da04","atc_b03ba03",0.568587287017578,0.460973421188351,0.701323521266348,19899,1.33e-07,9.06601379310345e-07
"atc_n06da04","atc_p01ab01",0.935035460679012,0.508735195846408,1.71855873127199,525,0.829,0.887931946250542
"atc_n06da04","atc_b02aa02",0.000212579452383568,2.46092895807166e-19,183629939529.453,126,0.63,0.743246598233469
"atc_n06da04","atc_c01da14",0.9881633450538,0.868683575113917,1.12407650435875,46085,0.856,0.906633519074153
"atc_n06da04","atc_c09ba02",2.27894753632635,1.65271544767961,3.14246586163376,9602,5.04e-07,3.23476363636364e-06
"atc_n06da04","atc_r03ak06",0.875305836231916,0.687562543430413,1.11431362028405,9762,0.28,0.406271285965942
"atc_n06da04","atc_c07ab03",2.37516695958462,1.62370745172712,3.47440549090401,6254,8.29e-06,4.37704914529915e-05
"atc_n06da04","atc_a11cc03",0.693817322468928,0.284741776884132,1.69059307779005,329,0.421,0.556008017103153
"atc_n06da04","atc_j01ma14",0.321337803984474,0.0789117358165269,1.3085250653926,162,0.113,0.19580855539972
"atc_n06da04","atc_b03xa01",4.27233053448953,1.49797381098376,12.1849982036364,37,0.00661,0.0179289901207464
"atc_n06da04","atc_b01ac04",0.565803269205162,0.399025916062536,0.802287086017433,5994,0.00139,0.00468579809004093
"atc_n06da04","atc_j01cr02",1.28082252832732,0.810535180128721,2.02397920446866,916,0.289,0.415668800931315
"atc_n06da04","atc_c08db01",1.95211814455673,1.12376972253073,3.39105527930205,4171,0.0176,0.0418571703561116
"atc_n05ah04","atc_g03ca03",1.66776972642049,1.31815093794848,2.11011939550233,22300,2.03e-05,0.000100624473420261
"atc_n05ah04","atc_b01aa03",0.684526253939519,0.614184458422476,0.762924209342584,55277,7.33e-12,7.77357510729614e-11
"atc_n05ah04","atc_h02ab06",0.829165323705839,0.707664776675147,0.971526571191507,11445,0.0205,0.0476309355900329
"atc_n05ah04","atc_n02ab03",0.307710367891112,0.264726216603707,0.357673946020341,5777,3.4e-53,1.93135632183908e-51
"atc_n06da04","atc_n06ab04",0.656411666374451,0.557373453605432,0.77304771686795,34611,4.54e-07,2.92907049608355e-06
"atc_n06da04","atc_n03ag01",0.582632073995941,0.400191894826141,0.848243400322453,3937,0.00482,0.0137929588882455
"atc_n06da04","atc_n05ba04",0.811638079535477,0.671216887883775,0.981435932324314,19747,0.0313,0.0683839964633068
"atc_n06da04","atc_a10ab05",0.604460305993614,0.418109841735572,0.873866685379217,4201,0.00743,0.0198481405405405
"atc_n05ah04","atc_c07ab07",0.745654709915205,0.680005120240364,0.817642293961252,91542,4.33e-10,3.90490145985401e-09
"atc_n05ah04","atc_a03fa01",0.385307196410098,0.282061049374733,0.526345753639209,2229,2.06e-09,1.7432397260274e-08
"atc_n05ah04","atc_c01aa05",0.800087057022515,0.692125994089155,0.92488839356103,23677,0.00256,0.00798203154574132
"atc_n05ah04","atc_a02bc02",0.443463786419791,0.394336038464426,0.498712039182589,38957,5.74e-42,2.30626666666667e-40
"atc_n05ah04","atc_a06ad11",0.327885310232917,0.290217423786925,0.370442185254418,40750,9.97e-72,8.21195666666667e-70
"atc_n05ah04","atc_a12ax",0.453528904405706,0.410749954785931,0.500763213080907,84628,3.76e-55,2.21213333333333e-53
"atc_n05ah04","atc_n05ax08",0.286434612353403,0.241654178543362,0.339513215325272,19322,4.22e-47,1.87885045045045e-45
"atc_n05ah04","atc_a02bc01",0.416655096293342,0.344209148068054,0.504348795613333,15391,2.62e-19,4.52728671328671e-18
"atc_n05ah04","atc_n02be01",0.399987370035375,0.367423274818431,0.43543756520835,109484,2.81e-99,3.38707804878049e-97
"atc_n05ah04","atc_n06da02",0.311500859910613,0.273642633531092,0.354596739816956,50000,1.18e-69,8.97163076923077e-68
"atc_n05ah04","atc_c03ca01",0.469640519600007,0.432133523569614,0.510402932473795,98809,7.42e-71,5.92242903225806e-69
"atc_n05ah04","atc_c03ea01",1.31975230735868,0.978565126627689,1.77989804192279,14436,0.0691,0.130739739663093
"atc_n05ah04","atc_n03ax16",0.420742410324007,0.326613394625342,0.541999130342832,9811,2.08e-11,2.12823188405797e-10
"atc_n05ah04","atc_r03al02",0.579938603211896,0.330474840224535,1.0177137335685,633,0.0576,0.1123802605606
"atc_n05ah04","atc_j01db01",0.796698535016022,0.651557731885703,0.974170859517972,9116,0.0268,0.0602299226921328
"atc_n05ah04","atc_c10aa05",1.00494652993146,0.75613742212915,1.33562696206402,15397,0.973,0.981540314349867
"atc_n05ah04","atc_l02ae02",1.04620418814842,0.793166651468324,1.37996624199097,3212,0.749,0.832746456692913
"atc_n05ah04","atc_c09aa05",0.616341450549097,0.536749422624549,0.707735803063331,36235,6.89e-12,7.35429373650108e-11
"atc_n05ah04","atc_j01ma12",0.492788113548361,0.312403343208396,0.777328828688497,1029,0.00234,0.00740350832266325
"atc_n05ah04","atc_c01da14",0.909595346872291,0.811005046016388,1.02017083508381,46544,0.105,0.184468538926413
"atc_n05ah04","atc_p01ab01",0.836440194642746,0.509733126454537,1.37254606950956,678,0.48,0.613119669165159
"atc_n05ah04","atc_b03xa02",0.106510985433005,0.0264084301436433,0.429582143133965,375,0.00165,0.00545073529411765
"atc_n05ah04","atc_b02aa02",0.30500768274902,0.112072482646368,0.830084998022859,223,0.0201,0.0468336633663366
"atc_n05ah04","atc_j01ma02",0.40841401158439,0.285335297004359,0.584582442514661,3642,9.88e-07,6.09575031210986e-06
"atc_n05ah04","atc_a10ae05",0.518905918405163,0.375610083156684,0.716869339323844,4018,6.93e-05,0.000313914390467461
"atc_n05ah04","atc_b03ba03",0.672588084043344,0.566401879566539,0.798681549473836,19667,6.07e-06,3.30738037486218e-05
"atc_n05ah04","atc_r03ak06",0.813700149505933,0.660859037571931,1.00188980654427,10627,0.0521,0.103696415626259
"atc_n05ah04","atc_a11cc03",0.565546967125437,0.30834272512557,1.03729825924879,659,0.0655,0.125029354963306
"atc_n05ah04","atc_c09ba02",1.51933054156042,1.01784056077062,2.26790460459798,6469,0.0407,0.0844768584628307
"atc_n05ah04","atc_c08db01",3.4045967708548,2.23695714096347,5.18171714596308,3186,1.08e-08,8.43184834123223e-08
"atc_n05ah04","atc_b01ac04",0.514718643874144,0.377255374027204,0.702270399818169,6183,2.8e-05,0.000134738072054528
"atc_n05ah04","atc_j01cr02",0.765346023784008,0.484989621501489,1.20776715656006,1112,0.251,0.372281512605042
"atc_n05ah04","atc_a10ab05",0.613538959133748,0.441322975095958,0.852958208878825,3898,0.00366,0.010856974789916
"atc_n05ah04","atc_n03ag01",0.29238033518515,0.228650291944233,0.373873392752241,14199,1.09e-22,2.23517842323651e-21
"atc_n05ah04","atc_b03xa01",0.637381960218861,0.279868404802254,1.45159566511084,249,0.283,0.409661980082015
"atc_n05ah04","atc_c07ab03",1.82488201502514,1.22211490374268,2.72494375002191,5298,0.00328,0.00987797684338818
"atc_n05ah04","atc_n06ax11",0.350175288935278,0.308328645175576,0.397701397192851,51353,9.67e-59,6.20638181818182e-57
"atc_n05ah04","atc_a12ba01",0.616806898392572,0.504930207460783,0.753471953713946,11398,2.22e-06,1.30299762470309e-05
"atc_n05ah04","atc_j01ma14",0.658335838255566,0.352888471662098,1.228167284384,341,0.189,0.299467136902853
"atc_n05ah04","atc_n06ab04",0.47288768829071,0.403692493345956,0.553943334153831,36182,1.73e-20,3.19017164179104e-19
"atc_n05ah04","atc_c03da01",0.628271181290629,0.511916817251319,0.771071908439643,8314,8.67e-06,4.5437051961824e-05
"atc_n05ah04","atc_n06dx01",0.254771597951358,0.231100731126864,0.280866991662853,85773,2.76e-166,7.17890526315789e-164
"atc_c03da01","atc_m01ax05",0.844592933113532,0.525873767010409,1.35647995282335,13333,0.485,0.617590827106416
"atc_n05ah04","atc_n05ba04",0.542525215630367,0.47647737416271,0.617728407591219,51606,2.63e-20,4.81387407407407e-19
"atc_n05ah04","atc_m01ax05",0.872358357183468,0.449910614758535,1.69146732347329,5223,0.686,0.787688661710037
"atc_g03ca03","atc_m01ax05",0.971489947576494,0.637302134558577,1.48091880924876,125577,0.893,0.932630177514793
"atc_h02ab06","atc_m01ax05",0.73529907640564,0.468746215316841,1.15342740718991,17186,0.181,0.288735313105229
"atc_c07ab07","atc_m01ax05",1.08214126251974,0.875503765528735,1.33754960076112,151945,0.465,0.598133784487246
"atc_n02ab03","atc_m01ax05",0.675485364320906,0.420088308722761,1.08615371562952,2643,0.105,0.184468538926413
"atc_c01aa05","atc_m01ax05",1.39582704192821,1.02654888104286,1.89794481973304,37252,0.0334,0.0719855211513301
"atc_b01aa03","atc_m01ax05",1.39047655543813,1.10383358458677,1.75155483418897,82247,0.00513,0.0145286303724928
"atc_a02bc02","atc_m01ax05",0.714072417789171,0.531008276121283,0.960247590813085,42778,0.0259,0.0585534309240622
"atc_a03fa01","atc_m01ax05",1.22708551990113,0.742005877801838,2.02928159762254,3277,0.425,0.559049773755656
"atc_n02be01","atc_m01ax05",0.729015711963495,0.581733124756617,0.913587151345376,80888,0.00605,0.016684765625
"atc_c03ca01","atc_m01ax05",1.15929901791838,0.954057903898433,1.40869249911858,98153,0.137,0.229743467933492
"atc_a12ax","atc_m01ax05",0.743273321175131,0.587853786877026,0.939783399041502,111921,0.0132,0.0326989473684211
"atc_n05ax08","atc_m01ax05",1.30586188679584,0.812972106128063,2.09758152159452,6434,0.27,0.394192023633678
"atc_n05ah04","atc_h02ab07",0.79024471089296,0.532291824215486,1.17320363508249,2195,0.243,0.362921124206709
"atc_a06ad11","atc_m01ax05",1.01437943454036,0.725810302277824,1.41767846776107,19609,0.933,0.95800664865988
"atc_n06da02","atc_m01ax05",2.03233921680474,1.43543727793362,2.87745257536324,12859,6.4e-05,0.000290973321067157
"atc_c07ab07","atc_h02ab07",1.00953322257087,0.870055510612763,1.17137046434721,47110,0.9,0.93716814159292
"atc_c03ea01","atc_m01ax05",1.53784556237986,0.979302130840812,2.41495336245303,65251,0.0616,0.11919624119029
"atc_c03da01","atc_h02ab07",1.0521589165262,0.798674721010942,1.38609418390546,4523,0.718,0.809942022369322
"atc_a02bc01","atc_m01ax05",0.790724433524653,0.513883559823152,1.21670584283345,18750,0.286,0.412434199007879
"atc_g03ca03","atc_h02ab07",1.51803338250492,1.0827419082058,2.1283237795958,17941,0.0155,0.0376048109965636
"atc_b01aa03","atc_h02ab07",0.806680199836891,0.674161549729049,0.965247788264432,27318,0.019,0.0446283269961977
"atc_n02ab03","atc_h02ab07",0.475917536155083,0.374367835262673,0.605013251368148,2297,1.33e-09,1.14509756097561e-08
"atc_a06ad11","atc_h02ab07",0.67416546998417,0.524352642230273,0.866781330567568,6844,0.00211,0.006802100456621
"atc_h02ab06","atc_h02ab07",0.78671727163768,0.625693676743402,0.98918063023171,9219,0.0401,0.083688429054054
"atc_c01aa05","atc_h02ab07",0.810109598552963,0.637391895548533,1.02962959876177,13134,0.0852,0.15560177383592
"atc_a02bc02","atc_h02ab07",0.943970174691307,0.813125832544559,1.09586936614501,28021,0.449,0.582098111227702
"atc_a03fa01","atc_h02ab07",1.30827914576885,0.990216423037005,1.7285052877675,1550,0.0587,0.114345841545132
"atc_c03ca01","atc_h02ab07",0.954262607767299,0.829807351851325,1.09738377534404,37239,0.511,0.643404331210191
"atc_n05ax08","atc_h02ab07",0.544332659139106,0.35839187619708,0.82674319225505,2508,0.00434,0.0126314958775029
"atc_n05ah04","atc_c08ca02",1.21769109072717,0.882732171005116,1.67975252419766,9654,0.23,0.34717776420281
"atc_a12ax","atc_h02ab07",0.492085428924508,0.423877561953859,0.571268901905631,61839,1.22e-20,2.28380303030303e-19
"atc_b01aa03","atc_c08ca02",1.22083100941826,1.06129465117576,1.40434925579436,139353,0.00523,0.0147526598173516
"atc_a03fa01","atc_c08ca02",1.32480415184713,0.950714464899262,1.84609165585523,4137,0.0966,0.172719681620839
"atc_h02ab06","atc_c08ca02",1.32141661252375,1.06778128739689,1.63529918014446,27095,0.0104,0.0264659114315139
"atc_c01aa05","atc_c08ca02",1.2525390461239,1.02354370773531,1.53276704278335,54089,0.0288,0.0639683595505618
"atc_n02be01","atc_h02ab07",0.827712877128366,0.715433463796842,0.957613309458871,30948,0.011,0.0277640449438202
"atc_a02bc01","atc_h02ab07",0.637551024535837,0.497094774370158,0.817693787672005,9909,0.000392,0.00151942274509804
"atc_n06da02","atc_h02ab07",0.965037093107757,0.720570246437904,1.29244386050864,4784,0.811,0.875100873362445
"atc_c03ea01","atc_h02ab07",1.27434772720699,0.853067368854392,1.90367395252555,12871,0.236,0.354609911827303
"atc_n02ab03","atc_c08ca02",1.09409036864707,0.833311222454162,1.43647859588514,3050,0.517,0.648480710659899
"atc_c03da01","atc_c08ca02",0.691844828672177,0.493434029620225,0.970037002370568,18355,0.0326,0.0705381786339755
"atc_c07ab07","atc_c08ca02",1.30160165370754,1.15545085407844,1.46623879237635,248865,1.44e-05,7.26171428571428e-05
"atc_g03ca03","atc_c08ca02",1.68446525331518,1.24666940224952,2.27600291184357,93208,0.000684,0.0025226328358209
"atc_n05ah04","atc_a10ad05",0.493636630708452,0.33273279110954,0.732350792251704,3533,0.000452,0.00173161550387597
"atc_n05ah04","atc_g04ca02",0.917860548076803,0.784532500684112,1.07384714461315,22228,0.284,0.410748609891718
"atc_n05ah04","atc_n05cd07",0.674339994183057,0.589889613232805,0.770880547061508,43793,7.84e-09,6.23917552334944e-08
"atc_n05ah04","atc_a10bb01",3.30013863469459,1.62935314863651,6.6841955148383,1404,0.000914,0.00323103576537911
"atc_n05ah04","atc_a02bc03",0.634609653281781,0.515154644777565,0.781764109323548,15352,1.92e-05,9.55552870090634e-05
"atc_n05ah04","atc_c08ca05",1.82085916838393,1.19801312348565,2.76752236356241,4193,0.00502,0.0142743613348677
"atc_n05ah04","atc_n02ax02",0.779387099462121,0.571178287799226,1.063493245075,4884,0.116,0.200094938917976
"atc_n05ah04","atc_c10aa01",0.862407927152532,0.767668746002055,0.968839016423284,75196,0.0127,0.0316507312153303
"atc_n05ah04","atc_c10aa02",1.34798041400128,0.758337379299669,2.39609868395135,3513,0.309,0.437809059633028
"atc_n05ah04","atc_j01ca08",0.512973748930332,0.409126359163676,0.643180428730006,14088,7.3e-09,5.82820678513732e-08
"atc_n05ah04","atc_a04aa02",0.000251049660245771,3.18039707139679e-38,1.98170009890735e+30,9,0.835,0.891652981849611
"atc_n05ah04","atc_a07aa02",0.506148771846523,0.221817660901787,1.1549422088405,448,0.106,0.185894960965224
"atc_n05ah04","atc_l02bb03",1.23204468204266,0.79211386961698,1.91630794103326,1119,0.354,0.486639221140473
"atc_n05ah04","atc_c07ab02",1.32026006366249,1.17666050012235,1.48138450769856,54844,2.26e-06,1.3233317535545e-05
"atc_n05ah04","atc_n04ba02",0.434865050527959,0.351156763470396,0.538527608871265,19532,2.28e-14,2.94197389033943e-13
"atc_n05ah04","atc_c09da01",1.08596420159707,0.694205071973646,1.6988038473956,5907,0.718,0.809942022369322
"atc_n05ah04","atc_a10bh01",0.597878558379452,0.419358123108397,0.85239500768534,3945,0.00448,0.0129626229508197
"atc_n05ah04","atc_g04cb02",0.503226584916137,0.338977668469298,0.747060999356935,4332,0.000658,0.00243218848167539
"atc_n05ah04","atc_c03ea02",2.25297242250775,0.924098611378896,5.4927955459282,1509,0.074,0.138525757575758
"atc_n05ah04","atc_r03al01",0.925380354715703,0.576799940717081,1.48462012639802,1568,0.748,0.832009002925951
"atc_n05ah04","atc_j01ca04",1.31906199829646,0.947094875501658,1.83711748459018,2392,0.101,0.178775787965616
"atc_n05ah04","atc_m02aa07",1.00109396587455,0.494587153582839,2.02631451555196,3475,0.998,0.998606195586151
"atc_n05ah04","atc_c07aa07",3.91020814893683,2.23195427641786,6.85037678843089,1546,1.88e-06,1.11939277108434e-05
"atc_n05ah04","atc_h02aa02",0.258142403927458,0.13629577512005,0.488918314942282,1688,3.24e-05,0.000154706086956522
"atc_n05ah04","atc_r03dc03",0.754007475170313,0.556482461140502,1.02164454823522,5492,0.0685,0.12985308784043
"atc_n05ah04","atc_c10aa04",1.44313628778704,0.972522426399093,2.14148516126159,5520,0.0685,0.12985308784043
"atc_n05ah04","atc_n06ca01",1.46236729861631,0.720757258574051,2.96704346799532,2491,0.292,0.418886502177068
"atc_n05ah04","atc_m01ae01",0.976917789641182,0.711201073018646,1.34191075340573,9678,0.885,0.92780441238863
"atc_n05ah04","atc_a10ba02",0.994079900490185,0.852016833936552,1.15983019254777,36440,0.94,0.962195526097763
"atc_n05ah04","atc_r03ba01",0.910439728216447,0.469869904646214,1.76410638459374,3137,0.781,0.855240859738533
"atc_n05ah04","atc_c07fb02",1.24538571160161,0.551784519671621,2.81085372163841,2250,0.597,0.718027257240204
"atc_a04aa01","atc_n02ax02",0.717591230563216,0.390768822560509,1.31775398765723,205,0.285,0.411712949429991
"atc_n05ah04","atc_r01ad09",1.24039749329625,0.678437100001008,2.26783874492321,3311,0.484,0.616635215261665
"atc_a04aa01","atc_a02bc03",0.710351638389386,0.410926487055762,1.2279555250329,283,0.221,0.33740562248996
"atc_a04aa01","atc_j01ca08",0.366985978129174,0.133508351569965,1.00876616750712,119,0.052,0.103622580645161
"atc_a04aa01","atc_a10ad05",0.845376447134407,0.107436199394925,6.65196033920155,11,0.873,0.919907462686567
"atc_a04aa01","atc_l02bb03",0.49363360879315,0.151775213958405,1.60549363347911,52,0.241,0.360915757575758
"atc_a04aa01","atc_a04aa02",0.125974833207082,0.043456791769762,0.365182471030787,46,0.000136,0.000580407599309154
"atc_a04aa01","atc_g04ca02",1.14006623524168,0.586257796025133,2.21702982809021,135,0.699,0.795958064516129
"atc_a04aa01","atc_c10aa02",0.00127154152024213,3.45098790520865e-22,4685086943536895,30,0.76,0.839687010954617
"atc_a04aa01","atc_c10aa01",1.26616542328744,0.828767297316721,1.93440895208972,562,0.275,0.399955856386109
"atc_n05ah04","atc_g03fa01",7.52115274333441,1.78770109518845,31.6427274899687,771,0.00592,0.0163994618834081
"atc_a04aa01","atc_a10bb01",8.07834913896913,1.01408379730219,64.3533847840744,10,0.0485,0.0980716039279869
"atc_a04aa01","atc_n05cd07",0.814154081129128,0.497574698477766,1.33215549312911,359,0.413,0.54852082773448
"atc_a04aa01","atc_c03ea02",6.13001626064232,0.796990342601649,47.1487511794368,15,0.0815,0.150008566108007
